Ano;Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;148910981,79
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;88186144,17
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.49.00 - Auxílio-Transporte;siconfi-cor_DO3.3.90.49.00.00;5388737,36
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;122051220,83
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;72348736,33
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;360431285,19
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.90.98.00 - Compensações ao RGPS;siconfi-cor_DO3.3.90.98.00.00;22989155,77
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.3.91.00.00.00;77784591,28
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;3.3.92.00.00 - Aplicação Direta de Recursos Recebidos de Outros Entes da Federação Decorrentes de Delegação ou Descentralização;siconfi-cor_DO3.3.92.00.00.00;2001359,43
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;1877497661,11
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;1427752290,64
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.40.00.00 - Transferências a Municípios;siconfi-cor_DO4.4.40.00.00.00;85194044,59
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO4.4.50.00.00.00;26524000,67
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio;siconfi-cor_DO4.4.71.00.00.00;28571,43
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;1315975218,95
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO4.4.90.20.00.00;1003897,31
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.30.00 - Material de Consumo;siconfi-cor_DO4.4.90.30.00.00;615,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.35.00 - Serviços de Consultoria;siconfi-cor_DO4.4.90.35.00.00;3886802,21
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;32065945,17
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO4.4.90.40.00.00;6839753,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO4.4.90.47.00.00;4553,72
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;972820497,12
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.51.80 - Estudos e projetos;siconfi-cor_DO4.4.90.51.80.00;2343295,48
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.51.91 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;4398207,31
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;966078994,33
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;253286093,97
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO4.4.90.92.00.00;30751408,28
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.90.93.00 - Indenizações e Restituições;siconfi-cor_DO4.4.90.93.00.00;15315652,91
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.4.92.00.00 - Aplicação Direta de Recursos de Outros Entes da Federação Decorrentes de Delegação ou Descentralização;siconfi-cor_DO4.4.92.00.00.00;30455,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.5.00.00.00 - Inversões Financeiras;siconfi-cor_DO4.5.00.00.00.00;90302927,74
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.5.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.5.90.00.00.00;90302927,74
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.5.90.61.00 - Aquisição de Imóveis;siconfi-cor_DO4.5.90.61.00.00;82141927,74
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.5.90.65.00 - Constituição ou Aumento de Capital de Empresas;siconfi-cor_DO4.5.90.65.00.00;8161000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.6.00.00.00 - Amortização da Dívida;siconfi-cor_DO4.6.00.00.00.00;359442442,73
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.6.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.6.90.00.00.00;359442442,73
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Despesas Pagas;4.6.90.71.00 - Principal da Dívida Contratual Resgatado;siconfi-cor_DO4.6.90.71.00.00;359442442,73
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;Total Geral da Despesa;siconfi-cor_TotalDespesas;948742763,49
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;366661568,52
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;293102,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;293102,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;12952,05
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;119404,7
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;43545,76
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;41323,84
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes;siconfi-cor_DO3.1.90.13.40.00;2221,92
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.1.90.96.00 - Ressarcimento de Despesas de Pessoal Requisitado;siconfi-cor_DO3.1.90.96.00.00;117199,75
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;366368466,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.40.00.00 - Transferências a Municípios;siconfi-cor_DO3.3.40.00.00.00;4570587,02
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.40.41.00 - Contribuições;siconfi-cor_DO3.3.40.41.00.00;4570587,02
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.41.00.00 - Transferências a Municípios - Fundo a Fundo;siconfi-cor_DO3.3.41.00.00.00;44786306,72
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;8675533,69
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.80.00.00 - Transferências ao Exterior;siconfi-cor_DO3.3.80.00.00.00;1600000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;306669281,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;806621,51
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO3.3.90.20.00.00;627256,69
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;46116502,93
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;3357868,46
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;16796452,49
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;1713764,23
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.35.00 - Serviços de Consultoria;siconfi-cor_DO3.3.90.35.00.00;10363459,1
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;1150516,73
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;20269158,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;142569341,85
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO3.3.90.40.00.00;52448701,13
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.45.00 - Subvenções Econômicas;siconfi-cor_DO3.3.90.45.00.00;500000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;601170,05
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;1512337,96
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.49.00 - Auxílio-Transporte;siconfi-cor_DO3.3.90.49.00.00;296266,2
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;2697580,05
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;921703,3
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;3920580,06
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;3.3.92.00.00 - Aplicação Direta de Recursos Recebidos de Outros Entes da Federação Decorrentes de Delegação ou Descentralização;siconfi-cor_DO3.3.92.00.00.00;66757,83
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.0.00.00.00 - Despesas de Capital;siconfi-cor_DO4.0.00.00.00.00;582081194,97
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.00.00.00 - Investimentos;siconfi-cor_DO4.4.00.00.00.00;569566800,06
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.40.00.00 - Transferências a Municípios;siconfi-cor_DO4.4.40.00.00.00;58217731,06
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO4.4.50.00.00.00;73141,85
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.4.90.00.00.00;511205095,15
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO4.4.90.20.00.00;57307,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.35.00 - Serviços de Consultoria;siconfi-cor_DO4.4.90.35.00.00;1063944,17
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO4.4.90.39.00.00;4982433,47
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO4.4.90.40.00.00;1195872,43
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.51.00 - Obras e Instalações;siconfi-cor_DO4.4.90.51.00.00;197317622,35
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.51.80 - Estudos e projetos;siconfi-cor_DO4.4.90.51.80.00;703429,53
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.51.91 - Obras em Andamento;siconfi-cor_DO4.4.90.51.91.00;6677839,79
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.51.99 - Demais Obras e Instalações;siconfi-cor_DO4.4.90.51.99.00;189936353,03
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.52.00 - Equipamentos e Material Permanente;siconfi-cor_DO4.4.90.52.00.00;306577915,73
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO4.4.90.92.00.00;10000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.4.92.00.00 - Aplicação Direta de Recursos de Outros Entes da Federação Decorrentes de Delegação ou Descentralização;siconfi-cor_DO4.4.92.00.00.00;70832,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.5.00.00.00 - Inversões Financeiras;siconfi-cor_DO4.5.00.00.00.00;12514394,91
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.5.90.00.00 - Aplicações Diretas;siconfi-cor_DO4.5.90.00.00.00;12514394,91
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Não Processados;4.5.90.61.00 - Aquisição de Imóveis;siconfi-cor_DO4.5.90.61.00.00;12514394,91
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;Total Geral da Despesa;siconfi-cor_TotalDespesas;107176261,77
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.0.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;99087783,16
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;32859303,28
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;21526185,63
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;11945333,71
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.03.00 - Pensões do RPPS e do Militar;siconfi-cor_DO3.1.90.03.00.00;1603654,89
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.04.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;752,41
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.07.00 - Contribuição a Entidades Fechadas de Previdência;siconfi-cor_DO3.1.90.07.00.00;16676,03
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;1875223,39
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.13.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;5661401,3
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.13.01 - FGTS;siconfi-cor_DO3.1.90.13.01.00;417,83
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;5654182,15
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes;siconfi-cor_DO3.1.90.13.40.00;6801,32
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;43350,01
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;379793,89
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;11333117,65
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;11328986,53
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário;siconfi-cor_DI3.1.91.13.08.00;10760915,51
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário;siconfi-cor_DI3.1.91.13.20.00;532197,87
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;35873,15
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.1.91.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DI3.1.91.92.00.00;4131,12
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;66228479,88
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.40.00.00 - Transferências a Municípios;siconfi-cor_DO3.3.40.00.00.00;40149668,65
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.40.41.00 - Contribuições;siconfi-cor_DO3.3.40.41.00.00;50000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.40.81.00 - Distribuição Constitucional ou Legal de Receitas;siconfi-cor_DO3.3.40.81.00.00;40099668,65
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;246573,03
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos;siconfi-cor_DO3.3.60.00.00.00;167000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;20663778,75
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.08.00 - Outros Benefícios Assistenciais do servidor e do militar;siconfi-cor_DO3.3.90.08.00.00;2018643,95
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.14.00 - Diárias - Civil;siconfi-cor_DO3.3.90.14.00.00;3123,37
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.15.00 - Diárias - Militar;siconfi-cor_DO3.3.90.15.00.00;1487,49
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.18.00 - Auxílio Financeiro a Estudantes;siconfi-cor_DO3.3.90.18.00.00;3400,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.20.00 - Auxílio Financeiro a Pesquisadores;siconfi-cor_DO3.3.90.20.00.00;4500,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;1663197,08
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras;siconfi-cor_DO3.3.90.31.00.00;6000,00
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;358027,2
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;1448,19
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;131498,6
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.37.00 - Locação de Mão-de-Obra;siconfi-cor_DO3.3.90.37.00.00;38705,26
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;1140943,62
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO3.3.90.40.00.00;1464131,25
2021;Governo do Estado do Mato Grosso do Sul;50;MS;2809394;Inscrição de Restos a Pagar Processados;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;309853,25
